timestamp,temperature_c,relative_humidity_percent,wind_speed_m_s,solar_irradiance
2025-06-16 07:00:00,28.35,84.56,8.12,158.12
2025-06-16 08:00:00,28.86,83.37,8.32,112.75
2025-06-16 09:00:00,29.03,83.22,8.62,81.45
2025-06-16 10:00:00,28.76,84.03,8.93,100.53
2025-06-16 11:00:00,28.31,86.29,8.46,165.85
2025-06-16 12:00:00,27.7,89.75,7.56,79.97
2025-06-16 13:00:00,27.18,91.56,7.36,10.8
2025-06-16 14:00:00,26.96,91.96,7.29,0.0
2025-06-16 15:00:00,26.91,92.25,6.97,0.0
2025-06-16 16:00:00,26.97,91.72,7.27,0.0
2025-06-16 17:00:00,26.95,91.57,7.39,0.0
2025-06-16 18:00:00,26.85,92.09,7.07,0.0
2025-06-16 19:00:00,26.79,92.18,7.04,0.0
2025-06-16 20:00:00,26.72,92.78,6.69,0.0
2025-06-16 21:00:00,26.77,91.83,7.06,0.0
2025-06-16 22:00:00,26.72,91.95,6.51,0.0
2025-06-16 23:00:00,26.64,92.45,5.92,0.0
2025-06-17 00:00:00,26.59,92.87,5.5,3.62
2025-06-17 01:00:00,27.25,91.33,6.01,62.75
2025-06-17 02:00:00,28.24,88.28,7.02,181.68
2025-06-17 03:00:00,29.07,83.48,8.73,354.4
2025-06-17 04:00:00,29.69,79.79,9.69,517.58
2025-06-17 05:00:00,29.99,77.96,10.06,651.1
2025-06-17 06:00:00,30.1,77.39,10.18,724.42
2025-06-17 07:00:00,30.11,77.21,10.33,757.1
2025-06-17 08:00:00,30.13,76.87,10.44,724.08
2025-06-17 09:00:00,29.93,77.37,10.24,685.28
2025-06-17 10:00:00,29.62,78.26,9.93,489.65
2025-06-17 11:00:00,29.12,80.24,9.43,288.73
2025-06-17 12:00:00,28.33,84.51,8.28,111.75
2025-06-17 13:00:00,27.38,88.95,6.96,16.48
2025-06-17 14:00:00,26.92,90.56,6.44,0.0
2025-06-17 15:00:00,26.78,91.23,6.18,0.0
2025-06-17 16:00:00,26.73,91.35,6.19,0.0
2025-06-17 17:00:00,26.69,91.73,6.26,0.0
2025-06-17 18:00:00,26.67,91.92,6.52,0.0
2025-06-17 19:00:00,26.64,92.01,6.67,0.0
2025-06-17 20:00:00,26.58,92.12,6.79,0.0
2025-06-17 21:00:00,26.54,92.24,6.52,0.0
2025-06-17 22:00:00,26.52,92.21,6.39,0.0
2025-06-17 23:00:00,26.47,92.56,5.95,0.0
2025-06-18 00:00:00,26.47,92.75,5.46,2.53
2025-06-18 01:00:00,27.24,90.79,5.99,40.95
2025-06-18 02:00:00,28.21,87.44,7.11,113.85
2025-06-18 03:00:00,29.0,83.32,8.59,203.1
2025-06-18 04:00:00,29.59,80.57,9.35,337.52
2025-06-18 05:00:00,29.7,80.83,9.5,448.35
2025-06-18 06:00:00,29.66,81.6,9.45,478.5
2025-06-18 07:00:00,29.7,81.63,9.38,539.22
2025-06-18 08:00:00,29.61,81.84,9.3,283.9
2025-06-18 09:00:00,29.46,82.18,8.96,290.85
2025-06-18 10:00:00,29.08,84.15,8.33,212.6
2025-06-18 11:00:00,28.57,87.16,7.49,103.95
2025-06-18 12:00:00,28.08,90.32,6.21,27.17
2025-06-18 13:00:00,27.5,93.33,4.9,3.7
2025-06-18 14:00:00,27.18,94.27,4.63,0.0
2025-06-18 15:00:00,27.08,93.99,5.04,0.0
2025-06-18 16:00:00,27.01,93.84,5.49,0.0
2025-06-18 17:00:00,26.95,93.79,5.8,0.0
2025-06-18 18:00:00,26.88,93.88,5.9,0.0
2025-06-18 19:00:00,26.83,94.0,5.99,0.0
2025-06-18 20:00:00,26.83,93.72,6.26,0.0
2025-06-18 21:00:00,26.75,93.9,6.18,0.0
2025-06-18 22:00:00,26.69,93.91,6.07,0.0
2025-06-18 23:00:00,26.64,93.94,6.0,0.0
2025-06-19 00:00:00,26.56,94.45,5.53,1.08
2025-06-19 01:00:00,26.78,94.22,5.49,22.0
2025-06-19 02:00:00,27.23,93.33,5.7,62.78
2025-06-19 03:00:00,27.66,92.36,6.22,122.5
2025-06-19 04:00:00,28.02,90.42,7.24,131.68
2025-06-19 05:00:00,28.31,88.1,8.01,105.18
2025-06-19 06:00:00,28.56,85.73,8.67,83.45
2025-06-19 07:00:00,28.78,84.38,9.15,87.5
2025-06-19 08:00:00,28.84,83.62,9.34,93.57
2025-06-19 09:00:00,28.71,83.89,9.11,91.65
2025-06-19 10:00:00,28.47,84.7,8.63,113.1
2025-06-19 11:00:00,28.08,86.78,7.63,121.7
2025-06-19 12:00:00,27.57,89.56,6.59,72.93
2025-06-19 13:00:00,26.95,91.94,5.68,12.4
2025-06-19 14:00:00,26.62,93.31,5.03,0.0
2025-06-19 15:00:00,26.61,93.24,5.21,0.0
2025-06-19 16:00:00,26.61,93.14,5.4,0.0
2025-06-19 17:00:00,26.57,92.76,5.99,0.0
2025-06-19 18:00:00,26.47,92.46,6.21,0.0
2025-06-19 19:00:00,26.34,92.21,6.2,0.0
2025-06-19 20:00:00,26.19,92.56,6.08,0.0
2025-06-19 21:00:00,26.12,93.02,5.58,0.0
2025-06-19 22:00:00,26.13,93.0,5.38,0.0
2025-06-19 23:00:00,26.19,92.97,5.36,0.0
2025-06-20 00:00:00,26.34,92.78,5.42,3.05
2025-06-20 01:00:00,27.04,91.86,5.29,49.62
2025-06-20 02:00:00,28.02,88.88,5.93,155.1
2025-06-20 03:00:00,28.74,85.3,7.06,316.92
2025-06-20 04:00:00,29.31,82.82,7.69,451.48
2025-06-20 05:00:00,29.66,81.5,8.1,587.42
2025-06-20 06:00:00,29.81,81.2,8.59,677.88
2025-06-20 07:00:00,29.89,80.77,9.13,716.1
2025-06-20 08:00:00,29.8,81.03,9.48,619.17
2025-06-20 09:00:00,29.45,81.86,9.49,543.83
2025-06-20 10:00:00,29.1,82.67,9.19,430.88
2025-06-20 11:00:00,28.67,84.55,8.54,250.12
2025-06-20 12:00:00,28.09,88.12,7.2,97.78
2025-06-20 13:00:00,27.34,91.67,5.76,15.15
2025-06-20 14:00:00,26.93,93.43,4.91,0.0
2025-06-20 15:00:00,26.83,93.72,4.96,0.0
2025-06-20 16:00:00,26.74,94.13,4.87,0.0
2025-06-20 17:00:00,26.66,94.6,4.88,0.0
2025-06-20 18:00:00,26.61,94.53,5.21,0.0
2025-06-20 19:00:00,26.53,94.52,5.64,0.0
2025-06-20 20:00:00,26.42,94.58,5.74,0.0
2025-06-20 21:00:00,26.35,94.07,5.78,0.0
2025-06-20 22:00:00,26.28,93.68,5.41,0.0
2025-06-20 23:00:00,26.21,93.58,5.16,0.0
2025-06-21 00:00:00,26.23,93.37,5.11,3.4
2025-06-21 01:00:00,27.02,91.64,5.58,52.92
2025-06-21 02:00:00,28.01,88.29,6.44,153.2
2025-06-21 03:00:00,28.81,84.6,7.55,299.98
2025-06-21 04:00:00,29.32,82.27,8.03,433.8
2025-06-21 05:00:00,29.63,80.54,8.25,545.2
2025-06-21 06:00:00,29.82,79.49,8.35,606.8
2025-06-21 07:00:00,29.91,78.79,8.55,704.15
2025-06-21 08:00:00,29.51,79.31,8.7,635.55
2025-06-21 09:00:00,28.99,80.61,8.48,467.2
2025-06-21 10:00:00,28.52,82.96,7.78,356.8
2025-06-21 11:00:00,28.13,85.55,6.98,231.52
2025-06-21 12:00:00,27.63,89.11,5.73,95.03
2025-06-21 13:00:00,27.0,92.23,4.52,10.8
2025-06-21 14:00:00,26.66,93.5,4.16,0.0
2025-06-21 15:00:00,26.54,93.7,4.11,0.0
2025-06-21 16:00:00,26.44,93.61,4.32,0.0
2025-06-21 17:00:00,26.35,93.52,4.62,0.0
2025-06-21 18:00:00,26.25,93.62,4.82,0.0
2025-06-21 19:00:00,26.14,93.66,4.89,0.0
2025-06-21 20:00:00,26.01,93.76,4.81,0.0
2025-06-21 21:00:00,25.95,93.64,4.75,0.0
2025-06-21 22:00:00,25.9,93.62,4.57,0.0
2025-06-21 23:00:00,25.88,93.55,4.41,0.0
2025-06-22 00:00:00,25.9,93.66,4.21,2.85
2025-06-22 01:00:00,26.81,91.52,4.89,46.75
2025-06-22 02:00:00,27.83,87.99,6.2,130.38
2025-06-22 03:00:00,28.5,84.41,7.5,243.75
2025-06-22 04:00:00,28.98,81.95,8.11,356.83
2025-06-22 05:00:00,29.32,80.88,8.41,446.15
2025-06-22 06:00:00,29.54,80.21,8.64,485.62
2025-06-22 07:00:00,29.61,80.02,8.81,473.7
2025-06-22 08:00:00,29.47,80.06,8.89,543.3
2025-06-22 09:00:00,29.24,80.67,8.81,425.55
2025-06-22 10:00:00,28.92,81.69,8.59,326.75
2025-06-22 11:00:00,28.46,83.64,8.16,209.12
2025-06-22 12:00:00,27.82,87.33,6.98,88.5
2025-06-22 13:00:00,27.06,91.19,5.59,14.6
2025-06-22 14:00:00,26.67,92.65,5.21,0.0
2025-06-22 15:00:00,26.53,93.14,5.24,0.0
2025-06-22 16:00:00,26.45,93.11,5.56,0.0
2025-06-22 17:00:00,26.34,93.02,5.71,0.0
2025-06-22 18:00:00,26.17,93.32,5.35,0.0
2025-06-22 19:00:00,26.02,93.66,5.2,0.0
2025-06-22 20:00:00,25.97,93.64,5.35,0.0
2025-06-22 21:00:00,25.95,93.49,5.34,0.0
2025-06-22 22:00:00,26.0,93.32,5.39,0.0
2025-06-22 23:00:00,26.04,93.57,5.35,0.0
2025-06-23 00:00:00,26.12,93.31,5.4,2.47
2025-06-23 01:00:00,26.84,91.63,5.85,37.95
2025-06-23 02:00:00,27.79,88.36,6.63,114.25
2025-06-23 03:00:00,28.55,84.34,7.82,191.77
2025-06-23 04:00:00,28.99,82.3,8.53,287.33
2025-06-23 05:00:00,29.3,81.26,8.88,224.98
2025-06-23 06:00:00,29.48,80.94,9.32,241.0
2025-06-23 07:00:00,29.42,81.03,9.58,195.88
2025-06-23 08:00:00,29.38,80.86,9.8,223.38
2025-06-23 09:00:00,29.22,81.31,9.96,183.38
2025-06-23 10:00:00,28.81,82.37,9.92,206.93
2025-06-23 11:00:00,28.21,84.63,9.37,118.88
2025-06-23 12:00:00,27.5,88.0,8.1,53.92
2025-06-23 13:00:00,26.82,90.34,7.18,6.88
2025-06-23 14:00:00,26.43,91.57,6.86,0.0
2025-06-23 15:00:00,26.22,92.79,6.22,0.0
2025-06-23 16:00:00,26.1,93.47,5.97,0.0
2025-06-23 17:00:00,26.05,93.78,5.92,0.0
2025-06-23 18:00:00,26.0,93.92,5.71,0.0
2025-06-23 19:00:00,25.93,94.28,5.58,0.0
2025-06-23 20:00:00,25.92,94.35,5.64,0.0
2025-06-23 21:00:00,25.93,94.34,5.53,0.0
2025-06-23 22:00:00,25.89,94.89,4.83,0.0
2025-06-23 23:00:00,25.9,94.63,4.81,0.0
2025-06-24 00:00:00,25.92,94.25,4.79,1.23
2025-06-24 01:00:00,26.52,92.96,5.09,42.92
2025-06-24 02:00:00,27.28,90.87,6.08,103.72
2025-06-24 03:00:00,27.98,87.67,7.41,127.7
2025-06-24 04:00:00,28.54,85.2,8.33,223.18
2025-06-24 05:00:00,28.9,83.89,8.82,314.12
2025-06-24 06:00:00,29.13,83.1,8.97,328.8
2025-06-24 07:00:00,29.23,82.44,8.88,325.58
2025-06-24 08:00:00,29.19,81.98,8.7,249.27
2025-06-24 09:00:00,28.94,82.53,8.47,259.15
2025-06-24 10:00:00,28.55,83.99,8.07,208.8
2025-06-24 11:00:00,28.08,86.19,7.66,122.15
2025-06-24 12:00:00,27.54,89.26,6.78,67.1
2025-06-24 13:00:00,26.92,91.72,6.03,7.88
2025-06-24 14:00:00,26.6,93.06,5.47,0.0
2025-06-24 15:00:00,26.56,93.1,5.51,0.0
2025-06-24 16:00:00,26.55,92.92,5.8,0.0
2025-06-24 17:00:00,26.5,93.19,5.85,0.0
2025-06-24 18:00:00,26.46,93.27,6.06,0.0
2025-06-24 19:00:00,26.37,93.33,6.24,0.0
2025-06-24 20:00:00,26.31,93.41,5.97,0.0
2025-06-24 21:00:00,26.28,93.11,6.31,0.0
2025-06-24 22:00:00,26.22,93.15,6.19,0.0
2025-06-24 23:00:00,26.13,93.19,5.82,0.0
2025-06-25 00:00:00,26.12,93.06,5.42,2.38
2025-06-25 01:00:00,26.6,91.98,5.42,63.35
2025-06-25 02:00:00,27.33,90.14,5.9,159.07
2025-06-25 03:00:00,28.06,86.69,7.25,260.58
2025-06-25 04:00:00,28.74,83.27,8.19,319.9
2025-06-25 05:00:00,29.26,81.06,8.58,419.05
2025-06-25 06:00:00,29.54,80.0,8.79,477.8
2025-06-25 07:00:00,29.53,79.65,8.94,541.33
2025-06-25 08:00:00,29.36,80.26,9.01,481.88
2025-06-25 09:00:00,28.96,81.65,8.79,339.05
2025-06-25 10:00:00,28.5,83.96,8.3,238.07
2025-06-25 11:00:00,28.04,86.82,7.44,148.48
2025-06-25 12:00:00,27.55,89.86,6.42,68.88
2025-06-25 13:00:00,26.99,92.24,5.76,8.02
2025-06-25 14:00:00,26.73,92.88,5.71,0.0
2025-06-25 15:00:00,26.62,93.48,5.3,0.0
2025-06-25 16:00:00,26.55,93.45,5.47,0.0
2025-06-25 17:00:00,26.49,93.33,5.88,0.0
2025-06-25 18:00:00,26.43,93.25,6.06,0.0
2025-06-25 19:00:00,26.38,93.11,6.11,0.0
2025-06-25 20:00:00,26.31,93.01,5.9,0.0
2025-06-25 21:00:00,26.24,93.01,5.59,0.0
2025-06-25 22:00:00,26.09,93.68,4.9,0.0
2025-06-25 23:00:00,25.98,94.03,4.64,0.0
2025-06-26 00:00:00,25.93,94.2,4.29,2.33
2025-06-26 01:00:00,26.65,92.2,4.93,52.78
2025-06-26 02:00:00,27.46,89.5,5.86,118.5
2025-06-26 03:00:00,28.2,85.15,6.96,214.65
2025-06-26 04:00:00,28.76,82.36,7.68,319.77
2025-06-26 05:00:00,29.03,81.26,8.23,415.05
2025-06-26 06:00:00,29.12,80.76,8.7,436.62
2025-06-26 07:00:00,29.2,80.47,9.1,392.7
2025-06-26 08:00:00,29.03,80.92,9.34,270.7
2025-06-26 09:00:00,28.6,82.31,9.13,317.45
2025-06-26 10:00:00,28.17,84.07,8.59,199.07
2025-06-26 11:00:00,27.7,86.5,7.69,97.07
2025-06-26 12:00:00,27.17,89.6,6.53,48.92
2025-06-26 13:00:00,26.56,92.33,5.58,9.52
2025-06-26 14:00:00,26.29,93.03,5.53,0.0
2025-06-26 15:00:00,26.19,93.42,5.56,0.0
2025-06-26 16:00:00,26.15,93.83,5.54,0.0
2025-06-26 17:00:00,26.13,94.03,5.65,0.0
2025-06-26 18:00:00,26.08,94.12,5.63,0.0
2025-06-26 19:00:00,26.05,94.15,5.46,0.0
2025-06-26 20:00:00,26.04,93.96,5.48,0.0
2025-06-26 21:00:00,26.01,93.91,5.25,0.0
2025-06-26 22:00:00,25.95,94.08,4.98,0.0
2025-06-26 23:00:00,25.95,93.94,4.97,0.0
2025-06-27 00:00:00,26.01,93.64,4.88,2.47
2025-06-27 01:00:00,26.65,92.22,5.36,47.58
2025-06-27 02:00:00,27.47,90.0,6.49,135.5
2025-06-27 03:00:00,28.08,87.38,7.92,223.48
2025-06-27 04:00:00,28.52,84.62,9.16,331.67
2025-06-27 05:00:00,28.8,82.68,9.74,423.7
2025-06-27 06:00:00,28.94,81.53,9.85,451.58
2025-06-27 07:00:00,28.79,81.98,9.65,426.9
2025-06-27 08:00:00,28.59,82.64,9.42,510.3
2025-06-27 09:00:00,28.38,83.63,9.01,439.52
2025-06-27 10:00:00,28.13,84.81,8.58,351.48
2025-06-27 11:00:00,27.79,86.51,7.84,202.8
2025-06-27 12:00:00,27.3,88.85,6.93,92.2
2025-06-27 13:00:00,26.62,91.22,6.13,16.67
2025-06-27 14:00:00,26.25,92.43,5.84,0.0
2025-06-27 15:00:00,26.16,92.61,5.82,0.0
2025-06-27 16:00:00,26.1,92.61,5.61,0.0
2025-06-27 17:00:00,26.04,92.5,5.67,0.0
2025-06-27 18:00:00,25.95,92.08,5.96,0.0
2025-06-27 19:00:00,25.8,91.87,6.07,0.0
2025-06-27 20:00:00,25.7,91.65,6.07,0.0
2025-06-27 21:00:00,25.6,92.15,5.86,0.0
2025-06-27 22:00:00,25.54,92.36,5.81,0.0
2025-06-27 23:00:00,25.41,92.89,5.29,0.0
2025-06-28 00:00:00,25.32,93.27,4.96,2.55
2025-06-28 01:00:00,26.14,91.41,5.68,58.65
2025-06-28 02:00:00,27.25,87.92,6.69,165.52
2025-06-28 03:00:00,28.16,83.21,8.1,283.38
2025-06-28 04:00:00,28.77,79.98,8.97,420.23
2025-06-28 05:00:00,29.13,79.02,9.44,540.28
2025-06-28 06:00:00,29.28,78.88,9.71,610.47
2025-06-28 07:00:00,29.26,79.16,9.85,563.2
2025-06-28 08:00:00,29.14,79.66,9.83,564.05
2025-06-28 09:00:00,28.87,80.26,9.62,396.23
2025-06-28 10:00:00,28.47,81.34,9.31,276.83
2025-06-28 11:00:00,27.94,83.36,8.68,177.6
2025-06-28 12:00:00,27.26,86.89,7.52,70.75
2025-06-28 13:00:00,26.51,89.9,6.82,11.7
2025-06-28 14:00:00,26.16,91.12,6.9,0.0
2025-06-28 15:00:00,26.01,92.16,6.72,0.0
2025-06-28 16:00:00,25.96,92.18,6.81,0.0
2025-06-28 17:00:00,25.96,91.76,7.17,0.0
2025-06-28 18:00:00,25.85,92.26,6.99,0.0
2025-06-28 19:00:00,25.77,92.49,7.01,0.0
2025-06-28 20:00:00,25.69,92.93,6.55,0.0
2025-06-28 21:00:00,25.66,93.22,6.05,0.0
2025-06-28 22:00:00,25.67,93.49,5.78,0.0
2025-06-28 23:00:00,25.7,93.42,6.02,0.0
2025-06-29 00:00:00,25.72,93.34,6.01,2.28
2025-06-29 01:00:00,26.17,92.33,5.87,60.38
2025-06-29 02:00:00,26.85,90.01,6.55,168.35
2025-06-29 03:00:00,27.48,87.52,7.1,312.98
2025-06-29 04:00:00,28.02,85.11,7.71,429.92
2025-06-29 05:00:00,28.22,84.73,8.17,549.62
2025-06-29 06:00:00,28.26,84.75,8.51,637.7
2025-06-29 07:00:00,28.12,85.28,8.48,654.28
2025-06-29 08:00:00,27.96,85.72,8.22,529.1
2025-06-29 09:00:00,27.76,86.65,7.54,500.77
2025-06-29 10:00:00,27.55,88.0,6.61,415.23
2025-06-29 11:00:00,27.3,89.39,5.9,252.57
2025-06-29 12:00:00,26.94,90.8,5.39,116.2
2025-06-29 13:00:00,26.46,92.46,4.88,18.48
2025-06-29 14:00:00,26.21,93.63,4.4,0.0
2025-06-29 15:00:00,26.17,93.73,4.85,0.0
2025-06-29 16:00:00,26.17,93.24,5.76,0.0
2025-06-29 17:00:00,26.09,93.13,5.89,0.0
2025-06-29 18:00:00,26.01,92.84,6.08,0.0
2025-06-29 19:00:00,25.93,92.92,6.34,0.0
2025-06-29 20:00:00,25.87,93.21,6.54,0.0
2025-06-29 21:00:00,25.82,93.69,5.81,0.0
2025-06-29 22:00:00,25.83,93.72,5.41,0.0
2025-06-29 23:00:00,25.92,93.06,5.6,0.0
2025-06-30 00:00:00,25.92,93.52,5.09,3.03
2025-06-30 01:00:00,26.46,92.31,5.59,60.53
2025-06-30 02:00:00,27.15,90.56,6.26,177.6
2025-06-30 03:00:00,27.74,88.33,7.12,336.05
2025-06-30 04:00:00,28.15,85.42,8.03,488.45
2025-06-30 05:00:00,28.47,83.57,8.46,601.62
2025-06-30 06:00:00,28.61,82.86,8.77,670.25
2025-06-30 07:00:00,28.68,82.51,9.04,682.67
2025-06-30 08:00:00,28.76,82.24,9.29,604.03
2025-06-30 09:00:00,28.78,81.91,9.38,520.22
2025-06-30 10:00:00,28.49,82.65,9.22,378.17
2025-06-30 11:00:00,27.92,85.56,8.37,227.55
2025-06-30 12:00:00,27.34,89.01,6.92,83.68
2025-06-30 13:00:00,26.74,91.63,5.92,8.6
2025-06-30 14:00:00,26.44,92.46,5.65,0.0
2025-06-30 15:00:00,26.27,93.44,5.04,0.0
2025-06-30 16:00:00,26.14,93.51,4.97,0.0
2025-06-30 17:00:00,26.01,92.93,5.34,0.0
2025-06-30 18:00:00,25.87,92.45,5.49,0.0
2025-06-30 19:00:00,25.73,92.44,5.42,0.0
2025-06-30 20:00:00,25.66,92.29,5.59,0.0
2025-06-30 21:00:00,25.59,92.29,5.52,0.0
2025-06-30 22:00:00,25.48,93.07,4.9,0.0
2025-06-30 23:00:00,25.41,93.95,4.42,0.0
2025-07-01 00:00:00,25.48,94.27,4.06,1.92
2025-07-01 01:00:00,26.25,92.62,4.65,40.22
2025-07-01 02:00:00,27.06,91.04,5.09,113.97
2025-07-01 03:00:00,27.69,88.46,6.15,213.88
2025-07-01 04:00:00,28.11,85.85,7.22,317.6
2025-07-01 05:00:00,28.4,84.68,7.72,392.5
2025-07-01 06:00:00,28.46,84.22,8.12,424.35
2025-07-01 07:00:00,28.38,84.27,8.44,285.77
2025-07-01 08:00:00,28.27,84.44,8.64,286.48
2025-07-01 09:00:00,28.1,84.8,8.72,293.8
2025-07-01 10:00:00,27.81,85.48,8.56,252.38
2025-07-01 11:00:00,27.4,87.04,7.85,114.75
2025-07-01 12:00:00,26.85,89.77,6.71,55.1
2025-07-01 13:00:00,26.25,92.1,5.76,6.8
2025-07-01 14:00:00,25.95,93.08,5.24,0.0
2025-07-01 15:00:00,25.87,93.19,5.0,0.0
2025-07-01 16:00:00,25.82,93.36,4.77,0.0
2025-07-01 17:00:00,25.79,93.58,4.71,0.0
2025-07-01 18:00:00,25.77,93.71,4.8,0.0
2025-07-01 19:00:00,25.73,94.01,4.77,0.0
2025-07-01 20:00:00,25.72,94.18,4.75,0.0
2025-07-01 21:00:00,25.7,94.29,4.89,0.0
2025-07-01 22:00:00,25.67,94.26,4.79,0.0
2025-07-01 23:00:00,25.58,94.36,4.46,0.0
2025-07-02 00:00:00,25.51,94.68,4.14,1.45
2025-07-02 01:00:00,25.93,93.59,4.84,47.4
2025-07-02 02:00:00,26.52,91.66,5.83,101.18
2025-07-02 03:00:00,27.18,88.17,6.98,190.55
2025-07-02 04:00:00,27.74,85.53,7.41,263.85
2025-07-02 05:00:00,27.86,85.51,7.37,316.83
2025-07-02 06:00:00,27.87,85.92,7.45,379.98
2025-07-02 07:00:00,27.82,86.53,7.56,374.3
2025-07-02 08:00:00,27.79,86.84,7.59,458.83
2025-07-02 09:00:00,27.74,86.94,7.35,398.38
2025-07-02 10:00:00,27.53,87.54,6.86,273.75
2025-07-02 11:00:00,27.23,89.43,5.89,172.55
2025-07-02 12:00:00,26.81,91.82,4.83,78.93
2025-07-02 13:00:00,26.24,93.75,3.97,15.32
2025-07-02 14:00:00,25.93,94.28,3.63,0.0
2025-07-02 15:00:00,25.82,94.46,3.61,0.0
2025-07-02 16:00:00,25.78,94.31,3.82,0.0
2025-07-02 17:00:00,25.75,94.38,4.02,0.0
2025-07-02 18:00:00,25.75,94.35,4.37,0.0
2025-07-02 19:00:00,25.75,94.38,4.65,0.0
2025-07-02 20:00:00,25.75,94.28,4.94,0.0
2025-07-02 21:00:00,25.7,94.23,5.14,0.0
2025-07-02 22:00:00,25.67,94.01,5.22,0.0
2025-07-02 23:00:00,25.65,93.78,5.22,0.0
2025-07-03 00:00:00,25.7,93.51,5.43,2.03
2025-07-03 01:00:00,26.19,92.64,5.77,42.35
2025-07-03 02:00:00,26.92,91.23,6.62,124.55
2025-07-03 03:00:00,27.55,88.77,7.6,255.43
2025-07-03 04:00:00,28.01,85.79,8.63,371.2
2025-07-03 05:00:00,28.28,84.65,9.19,475.8
2025-07-03 06:00:00,28.42,83.93,9.58,552.15
2025-07-03 07:00:00,28.46,83.49,9.83,552.72
2025-07-03 08:00:00,28.5,82.79,9.85,572.8
2025-07-03 09:00:00,28.33,82.66,9.55,567.25
2025-07-03 10:00:00,27.97,83.62,9.02,379.08
2025-07-03 11:00:00,27.52,85.69,8.26,213.32
2025-07-03 12:00:00,26.94,88.97,7.05,86.38
2025-07-03 13:00:00,26.26,91.77,6.04,11.12
2025-07-03 14:00:00,25.93,93.33,5.55,0.0
2025-07-03 15:00:00,25.88,93.88,5.68,0.0
2025-07-03 16:00:00,25.89,93.9,6.13,0.0
2025-07-03 17:00:00,25.86,93.79,6.79,0.0
2025-07-03 18:00:00,25.81,93.32,7.39,0.0
2025-07-03 19:00:00,25.75,92.99,7.69,0.0
2025-07-03 20:00:00,25.68,93.37,7.29,0.0
2025-07-03 21:00:00,25.63,93.76,6.66,0.0
2025-07-03 22:00:00,25.66,93.79,6.22,0.0
2025-07-03 23:00:00,25.73,93.56,6.3,0.0
2025-07-04 00:00:00,25.74,93.79,6.06,1.7
2025-07-04 01:00:00,26.32,92.65,6.23,52.95
2025-07-04 02:00:00,27.17,90.62,6.69,145.5
2025-07-04 03:00:00,27.79,87.2,7.94,281.05
2025-07-04 04:00:00,28.08,85.54,8.76,333.08
2025-07-04 05:00:00,28.45,84.66,9.18,424.15
2025-07-04 06:00:00,28.65,84.17,9.39,491.27
2025-07-04 07:00:00,28.69,84.04,9.57,493.88
2025-07-04 08:00:00,28.58,84.22,9.72,443.98
2025-07-04 09:00:00,28.4,84.36,9.79,385.88
2025-07-04 10:00:00,28.07,85.04,9.6,286.2
2025-07-04 11:00:00,27.51,87.25,8.47,181.55
2025-07-04 12:00:00,26.99,89.58,7.24,76.57
2025-07-04 13:00:00,26.31,91.25,6.79,13.1
2025-07-04 14:00:00,25.96,92.24,6.41,0.0
2025-07-04 15:00:00,25.85,92.61,6.0,0.0
2025-07-04 16:00:00,25.79,92.88,5.74,0.0
2025-07-04 17:00:00,25.72,93.31,5.58,0.0
2025-07-04 18:00:00,25.67,93.61,5.56,0.0
2025-07-04 19:00:00,25.66,93.8,5.59,0.0
2025-07-04 20:00:00,25.64,93.99,5.71,0.0
2025-07-04 21:00:00,25.65,94.03,5.68,0.0
2025-07-04 22:00:00,25.65,93.95,5.62,0.0
2025-07-04 23:00:00,25.61,94.1,5.07,0.0
2025-07-05 00:00:00,25.62,94.29,4.54,1.02
2025-07-05 01:00:00,26.21,93.36,4.93,24.33
2025-07-05 02:00:00,26.89,92.14,5.75,59.85
2025-07-05 03:00:00,27.49,90.03,7.02,96.6
2025-07-05 04:00:00,27.84,88.13,8.32,237.12
2025-07-05 05:00:00,28.0,87.41,8.95,336.38
2025-07-05 06:00:00,28.16,86.5,9.44,364.98
2025-07-05 07:00:00,28.11,86.29,9.61,160.98
2025-07-05 08:00:00,28.02,86.45,9.64,235.52
2025-07-05 09:00:00,27.7,87.46,9.21,141.23
2025-07-05 10:00:00,27.38,88.98,8.37,98.38
2025-07-05 11:00:00,27.13,90.56,7.52,58.4
2025-07-05 12:00:00,26.76,91.73,6.76,28.6
2025-07-05 13:00:00,26.26,92.82,5.91,4.0
2025-07-05 14:00:00,25.95,93.45,5.66,0.0
2025-07-05 15:00:00,25.82,93.08,5.86,0.0
2025-07-05 16:00:00,25.76,92.82,5.9,0.0
2025-07-05 17:00:00,25.69,92.88,5.93,0.0
2025-07-05 18:00:00,25.62,93.23,5.74,0.0
2025-07-05 19:00:00,25.57,93.36,5.75,0.0
2025-07-05 20:00:00,25.49,93.54,5.74,0.0
2025-07-05 21:00:00,25.43,93.59,5.56,0.0
2025-07-05 22:00:00,25.37,93.57,5.44,0.0
2025-07-05 23:00:00,25.29,94.02,4.86,0.0
2025-07-06 00:00:00,25.25,94.28,4.67,1.35
2025-07-06 01:00:00,25.87,92.99,5.39,12.75
2025-07-06 02:00:00,26.63,91.0,6.44,48.85
2025-07-06 03:00:00,27.34,87.99,7.93,116.0
2025-07-06 04:00:00,27.85,85.79,9.12,155.9
2025-07-06 05:00:00,28.14,84.99,9.73,192.68
2025-07-06 06:00:00,28.25,84.67,9.92,249.4
2025-07-06 07:00:00,28.25,84.72,9.89,245.25
